model_name	model_type	Seed	Window	gene	enhancers_per_gene	enhancers_called_on	Percentage_overlap	Percentage_overlap_50	Percentage_overlap_90	Percentage_off_target
Zld_train_cons_Test	Balanced	Twi14	2000	sog	3	3	66.6666666667	66.6666666667	66.6666666667	33.3333333333
Zld_train_cons_Test	Balanced	Twi14	2000	eve	6	3	33.3333333333	33.3333333333	33.3333333333	66.6666666667
Zld_train_cons_Test	Balanced	Zld	2000	rho	6	5	0	0	0	100
Zld_train_cons_Test	Balanced	Zld	1500	rho	7	4.6	22	22	22	78
Zld_train_cons_Test	Balanced	Dl15	2000	rho	1	1	100	100	100	0
Zld_train_cons_Test	Balanced	Dl09	1500	rho	6	4.8	0	0	0	100
Zld_train_cons_Test	Balanced	Dl09	1500	sna	6	3.5	0	0	0	100
Zld_train_cons_Test	Balanced	Dl15	1500	rho	2	1	100	100	100	0
Zld_train_cons_Test	Balanced	Dl09	2000	brk	6	3.2	34.1666666667	34.1666666667	34.1666666667	65.8333333333
Zld_train_cons_Test	Balanced	Zld	500	Kni	5	4.7	0	0	0	100
Zld_train_cons_Test	Balanced	Dl15	1500	vnd	2	2	50	50	50	50
Zld_train_cons_Test	Balanced	Zld	2000	Kni	3	2.9	0	0	0	100
Zld_train_cons_Test	Balanced	Dl09	2000	eve	4	2	0	0	0	100
Zld_train_cons_Test	Balanced	Dl15	500	sog	3	2.9	0	0	0	100
Zld_train_cons_Test	Balanced	Zld	500	rho	8	4.7	0	0	0	100
Zld_train_cons_Test	Balanced	Dl15	500	brk	5	3.8	0	0	0	100
Zld_train_cons_Test	Balanced	Zld	1500	vnd	5	2	0	0	0	100
Zld_train_cons_Test	Balanced	Zld	1000	hb	6	3.6	28.3333333333	28.3333333333	28.3333333333	71.6666666667
Zld_train_cons_Test	Balanced	Zld	1000	Kni	4	3.8	0	0	0	100
Zld_train_cons_Test	Balanced	Twi14	2000	rho	3	3	0	0	0	100
Zld_train_cons_Test	Balanced	Dl09	500	brk	6	3.3	0	0	0	100
Zld_train_cons_Test	Balanced	Dl09	1500	sog	3	3	33.3333333333	33.3333333333	33.3333333333	66.6666666667
Zld_train_cons_Test	Balanced	Zld	500	brk	9	3	0	0	0	100
Zld_train_cons_Test	Balanced	Twi14	500	Kni	5	4.8	0	0	0	100
Zld_train_cons_Test	Balanced	Dl15	1000	hb	4	4	25	25	25	75
Zld_train_cons_Test	Balanced	Dl15	2000	Kni	3	3	0	0	0	100
Zld_train_cons_Test	Balanced	Dl09	1500	brk	6	3.3	0	0	0	100
Zld_train_cons_Test	Balanced	Twi14	2000	Kni	4	2.8	0	0	0	100
Zld_train_cons_Test	Balanced	Dl15	2000	vnd	2	2	100	100	100	0
Zld_train_cons_Test	Balanced	Dl15	1000	vnd	2	2	50	50	50	50
Zld_train_cons_Test	Balanced	Dl09	2000	Kni	3	2.2	0	0	0	100
Zld_train_cons_Test	Balanced	Dl09	500	eve	4	2	0	0	0	100
Zld_train_cons_Test	Balanced	Dl09	500	rho	6	4.5	0	0	0	100
Zld_train_cons_Test	Balanced	Twi14	2000	Kr	9	3.2	32.5	32.5	32.5	67.5
Zld_train_cons_Test	Balanced	Dl15	500	hb	4	4	0	0	0	100
Zld_train_cons_Test	Balanced	Dl15	2000	sna	6	4.8	42	42	42	58
Zld_train_cons_Test	Balanced	Zld	500	Kr	10	2.7	0	0	0	100
Zld_train_cons_Test	Balanced	Twi14	500	sna	12	7.8	0	0	0	100
Zld_train_cons_Test	Balanced	Zld	1500	sog	3	2.8	36.6666666667	36.6666666667	36.6666666667	63.3333333333
Zld_train_cons_Test	Balanced	Dl09	500	Kr	7	1.3	0	0	0	100
Zld_train_cons_Test	Balanced	Dl09	1000	brk	6	3.3	0	0	0	100
Zld_train_cons_Test	Balanced	Dl15	1500	sna	6	4.4	23.1666666667	23.1666666667	23.1666666667	76.8333333333
Zld_train_cons_Test	Balanced	Zld	1500	brk	8	3.6	28.3333333333	28.3333333333	28.3333333333	71.6666666667
Zld_train_cons_Test	Balanced	Zld	1500	eve	7	4.9	0	0	0	100
Zld_train_cons_Test	Balanced	Dl15	500	rho	2	1	0	0	0	100
Zld_train_cons_Test	Balanced	Zld	1000	eve	8	5.9	0	0	0	100
Zld_train_cons_Test	Balanced	Twi14	2000	hb	5	3	35	35	35	65
Zld_train_cons_Test	Balanced	Dl15	500	eve	6	5.6	0	0	0	100
Zld_train_cons_Test	Balanced	Dl09	1000	Kni	3	2	0	0	0	100
Zld_train_cons_Test	Balanced	Twi14	1500	rho	4	3	34.1666666667	34.1666666667	34.1666666667	65.8333333333
Zld_train_cons_Test	Balanced	Dl09	1000	sog	3	3	33.3333333333	33.3333333333	33.3333333333	66.6666666667
Zld_train_cons_Test	Balanced	Dl15	2000	eve	3	2	50	50	50	50
Zld_train_cons_Test	Balanced	Dl15	2000	hb	2	2	50	50	50	50
Zld_train_cons_Test	Balanced	Zld	1000	brk	8	3	33.3333333333	33.3333333333	33.3333333333	66.6666666667
Zld_train_cons_Test	Balanced	Dl15	1500	eve	5	4	75	75	75	25
Zld_train_cons_Test	Balanced	Twi14	2000	sna	8	5.4	37.3333333333	37.3333333333	37.3333333333	62.6666666667
Zld_train_cons_Test	Balanced	Zld	500	eve	9	6.8	0	0	0	100
Zld_train_cons_Test	Balanced	Zld	2000	sog	3	3	33.3333333333	33.3333333333	33.3333333333	66.6666666667
Zld_train_cons_Test	Balanced	Dl09	2000	sna	6	3.8	26.6666666667	26.6666666667	26.6666666667	73.3333333333
Zld_train_cons_Test	Balanced	Zld	1500	sna	8	5.2	38.6666666667	38.6666666667	38.6666666667	61.3333333333
Zld_train_cons_Test	Balanced	Dl09	1500	Kni	3	2.1	0	0	0	100
Zld_train_cons_Test	Balanced	Zld	500	hb	7	4.6	0	0	0	100
Zld_train_cons_Test	Balanced	Zld	2000	brk	7	2.7	76.6666666667	76.6666666667	76.6666666667	23.3333333333
Zld_train_cons_Test	Balanced	Dl15	2000	Kr	2	2	50	50	50	50
Zld_train_cons_Test	Balanced	Dl15	500	sna	8	3.6	0	0	0	100
Zld_train_cons_Test	Balanced	Dl15	1000	sna	6	4.2	0	0	0	100
Zld_train_cons_Test	Balanced	Twi14	500	eve	14	9.7	0	0	0	100
Zld_train_cons_Test	Balanced	Dl09	1000	sna	6	3.2	0	0	0	100
Zld_train_cons_Test	Balanced	Zld	2000	hb	6	4.3	23.8333333333	23.8333333333	23.8333333333	76.1666666667
FTwi14_train_cons_Test	Balanced	Zld	500	vnd	7	2.1	0	0	0	100
FTwi14_train_cons_Test	Balanced	Twi14	500	rho	4	2.3	0	0	0	100
FTwi14_train_cons_Test	Balanced	Twi14	1000	eve	10	7.1	28.2142857143	28.2142857143	28.2142857143	71.7857142857
FTwi14_train_cons_Test	Balanced	Dl15	1500	brk	4	2	50	50	50	50
FTwi14_train_cons_Test	Balanced	Dl15	1000	rho	2	1	100	100	100	0
FTwi14_train_cons_Test	Balanced	Dl15	500	vnd	2	2	0	0	0	100
FTwi14_train_cons_Test	Balanced	Dl15	2000	brk	4	2	50	50	50	50
FTwi14_train_cons_Test	Balanced	Dl09	500	sna	6	4	0	0	0	100
FTwi14_train_cons_Test	Balanced	Twi14	1500	sna	8	5.2	19.5	19.5	19.5	80.5
FTwi14_train_cons_Test	Balanced	Dl09	2000	hb	9	5.1	19.8333333333	19.8333333333	19.8333333333	80.1666666667
FTwi14_train_cons_Test	Balanced	Dl09	500	hb	9	4.1	0	0	0	100
FTwi14_train_cons_Test	Balanced	Dl09	2000	rho	6	4.2	0	0	0	100
FTwi14_train_cons_Test	Balanced	Twi14	1000	sog	3	3	66.6666666667	66.6666666667	66.6666666667	33.3333333333
FTwi14_train_cons_Test	Balanced	Zld	1000	Kr	10	2	0	0	0	100
FTwi14_train_cons_Test	Balanced	Twi14	1500	Kr	10	2	50	50	50	50
FTwi14_train_cons_Test	Balanced	Dl15	500	Kr	4	4	0	0	0	100
FTwi14_train_cons_Test	Balanced	Dl09	1000	vnd	2	1	0	0	0	100
FTwi14_train_cons_Test	Balanced	Twi14	1000	vnd	8	2.2	46.6666666667	46.6666666667	46.6666666667	53.3333333333
FTwi14_train_cons_Test	Balanced	Twi14	1500	brk	9	2.1	48.3333333333	48.3333333333	48.3333333333	51.6666666667
FTwi14_train_cons_Test	Balanced	Dl09	1500	vnd	2	1	0	0	0	100
FTwi14_train_cons_Test	Balanced	Dl15	1500	hb	2	2	50	50	50	50
FTwi14_train_cons_Test	Balanced	Dl09	500	Kni	3	1	0	0	0	100
FTwi14_train_cons_Test	Balanced	Dl15	500	Kni	4	3.9	0	0	0	100
FTwi14_train_cons_Test	Balanced	Twi14	500	sog	3	3	0	0	0	100
FTwi14_train_cons_Test	Balanced	Dl15	1000	Kr	2	2	0	0	0	100
FTwi14_train_cons_Test	Balanced	Dl15	2000	sog	2	2	50	50	50	50
FTwi14_train_cons_Test	Balanced	Twi14	500	vnd	8	2.1	0	0	0	100
FTwi14_train_cons_Test	Balanced	Twi14	1500	sog	3	3	66.6666666667	66.6666666667	66.6666666667	33.3333333333
FTwi14_train_cons_Test	Balanced	Twi14	1500	Kni	5	3	0	0	0	100
FTwi14_train_cons_Test	Balanced	Twi14	1000	hb	12	5.6	18.1666666667	18.1666666667	18.1666666667	81.8333333333
FTwi14_train_cons_Test	Balanced	Twi14	1500	eve	7	4	0	0	0	100
FTwi14_train_cons_Test	Balanced	Twi14	1000	sna	9	5.6	0	0	0	100
FTwi14_train_cons_Test	Balanced	Twi14	1500	hb	6	4	25	25	25	75
FTwi14_train_cons_Test	Balanced	Zld	1000	sna	8	5	20.3333333333	20.3333333333	20.3333333333	79.6666666667
FTwi14_train_cons_Test	Balanced	Dl15	1500	sog	3	2.1	96.6666666667	96.6666666667	96.6666666667	3.3333333333
FTwi14_train_cons_Test	Balanced	Zld	2000	vnd	4	1	100	100	100	0
FTwi14_train_cons_Test	Balanced	Dl09	1500	Kr	7	1.2	0	0	0	100
FTwi14_train_cons_Test	Balanced	Dl15	1500	Kni	4	4	25	25	25	75
FTwi14_train_cons_Test	Balanced	Zld	500	sna	9	5.8	0	0	0	100
FTwi14_train_cons_Test	Balanced	Dl15	1000	sog	3	2.1	96.6666666667	96.6666666667	96.6666666667	3.3333333333
FTwi14_train_cons_Test	Balanced	Dl15	1000	eve	5	4	75	75	75	25
FTwi14_train_cons_Test	Balanced	Dl09	1000	eve	4	2.1	0	0	0	100
FTwi14_train_cons_Test	Balanced	Twi14	1000	Kr	12	3	0	0	0	100
FTwi14_train_cons_Test	Balanced	Dl09	2000	sog	3	3	33.3333333333	33.3333333333	33.3333333333	66.6666666667
FTwi14_train_cons_Test	Balanced	Dl09	2000	vnd	2	1	0	0	0	100
FTwi14_train_cons_Test	Balanced	Dl15	1000	brk	5	3.5	0	0	0	100
FTwi14_train_cons_Test	Balanced	Twi14	500	hb	14	5.4	0	0	0	100
FTwi14_train_cons_Test	Balanced	Dl09	1500	eve	4	2.1	0	0	0	100
FTwi14_train_cons_Test	Balanced	Dl15	1500	Kr	2	2	50	50	50	50
FTwi14_train_cons_Test	Balanced	Zld	1000	rho	7	4.5	0	0	0	100
FTwi14_train_cons_Test	Balanced	Zld	1500	hb	6	3.9	25.8333333333	25.8333333333	25.8333333333	74.1666666667
FTwi14_train_cons_Test	Balanced	Twi14	2000	vnd	5	2	100	100	100	0
FTwi14_train_cons_Test	Balanced	Dl09	500	vnd	2	1	0	0	0	100
FTwi14_train_cons_Test	Balanced	Twi14	500	brk	14	5.3	0	0	0	100
FTwi14_train_cons_Test	Balanced	Zld	1500	Kr	10	2	50	50	50	50
FTwi14_train_cons_Test	Balanced	Dl09	1000	rho	6	4.2	0	0	0	100
FTwi14_train_cons_Test	Balanced	Twi14	1000	rho	4	2.8	0	0	0	100
FTwi14_train_cons_Test	Balanced	Twi14	1500	vnd	7	2	50	50	50	50
FTwi14_train_cons_Test	Balanced	Dl09	1000	hb	9	4.3	23.6666666667	23.6666666667	23.6666666667	76.3333333333
FTwi14_train_cons_Test	Balanced	Dl09	500	sog	3	3	0	0	0	100
FTwi14_train_cons_Test	Balanced	Zld	1000	vnd	6	2	0	0	0	100
FTwi14_train_cons_Test	Balanced	Dl09	1000	Kr	7	1.2	0	0	0	100
FTwi14_train_cons_Test	Balanced	Twi14	1000	Kni	5	3.3	0	0	0	100
FTwi14_train_cons_Test	Balanced	Twi14	1000	brk	11	4.6	22.1666666667	22.1666666667	22.1666666667	77.8333333333
FTwi14_train_cons_Test	Balanced	Zld	2000	eve	6	4	0	0	0	100
FTwi14_train_cons_Test	Balanced	Zld	1500	Kni	4	3.8	26.6666666667	26.6666666667	26.6666666667	73.3333333333
FTwi14_train_cons_Test	Balanced	Dl15	1000	Kni	4	3.9	0	0	0	100
FTwi14_train_cons_Test	Balanced	Zld	500	sog	4	3	33.3333333333	33.3333333333	33.3333333333	66.6666666667
FTwi14_train_cons_Test	Balanced	Dl09	1500	hb	9	5	20	20	20	80
FTwi14_train_cons_Test	Balanced	Zld	2000	Kr	10	2	100	100	100	0
FTwi14_train_cons_Test	Balanced	Zld	1000	sog	4	3	33.3333333333	33.3333333333	33.3333333333	66.6666666667
FTwi14_train_cons_Test	Balanced	Dl09	2000	Kr	7	1.2	0	0	0	100
FTwi14_train_cons_Test	Balanced	Zld	2000	sna	8	5.1	39.6666666667	39.6666666667	39.6666666667	60.3333333333
FTwi14_train_cons_Test	Balanced	Twi14	2000	brk	7	2.2	0	0	0	100
FTwi14_train_cons_Test	Balanced	Twi14	500	Kr	13	4.3	0	0	0	100
FTwi14_train_cons_Test	Balanced	Twi14	2000	sog	3	3	66.6666666667	66.6666666667	66.6666666667	33.3333333333
FTwi14_train_cons_Test	Balanced	Twi14	2000	eve	6	3	33.3333333333	33.3333333333	33.3333333333	66.6666666667
FTwi14_train_cons_Test	Balanced	Zld	2000	rho	6	4.7	0	0	0	100
FTwi14_train_cons_Test	Balanced	Zld	1500	rho	7	4.2	25	25	25	75
FTwi14_train_cons_Test	Balanced	Dl15	2000	rho	1	1	100	100	100	0
FTwi14_train_cons_Test	Balanced	Dl09	1500	rho	6	4.1	0	0	0	100
FTwi14_train_cons_Test	Balanced	Dl09	1500	sna	6	3.1	0	0	0	100
FTwi14_train_cons_Test	Balanced	Dl15	1500	rho	2	1	100	100	100	0
FTwi14_train_cons_Test	Balanced	Dl09	2000	brk	6	3.2	32.5	32.5	32.5	67.5
FTwi14_train_cons_Test	Balanced	Zld	500	Kni	5	4.8	0	0	0	100
FTwi14_train_cons_Test	Balanced	Dl15	1500	vnd	2	2	50	50	50	50
FTwi14_train_cons_Test	Balanced	Zld	2000	Kni	3	3	0	0	0	100
FTwi14_train_cons_Test	Balanced	Dl09	2000	eve	4	2	0	0	0	100
FTwi14_train_cons_Test	Balanced	Dl15	500	sog	3	2.8	0	0	0	100
FTwi14_train_cons_Test	Balanced	Zld	500	rho	8	4.8	0	0	0	100
FTwi14_train_cons_Test	Balanced	Dl15	500	brk	5	3.8	0	0	0	100
FTwi14_train_cons_Test	Balanced	Zld	1500	vnd	5	2.1	0	0	0	100
FTwi14_train_cons_Test	Balanced	Zld	1000	hb	6	3.9	25.8333333333	25.8333333333	25.8333333333	74.1666666667
FTwi14_train_cons_Test	Balanced	Zld	1000	Kni	4	3.8	0	0	0	100
FTwi14_train_cons_Test	Balanced	Twi14	2000	rho	3	2.9	0	0	0	100
FTwi14_train_cons_Test	Balanced	Dl09	500	brk	6	3.2	0	0	0	100
FTwi14_train_cons_Test	Balanced	Dl09	1500	sog	3	3	33.3333333333	33.3333333333	33.3333333333	66.6666666667
FTwi14_train_cons_Test	Balanced	Zld	500	brk	9	3.2	0	0	0	100
FTwi14_train_cons_Test	Balanced	Twi14	500	Kni	5	4.3	0	0	0	100
FTwi14_train_cons_Test	Balanced	Dl15	1000	hb	4	4	25	25	25	75
FTwi14_train_cons_Test	Balanced	Dl15	2000	Kni	3	3	0	0	0	100
FTwi14_train_cons_Test	Balanced	Dl09	1500	brk	6	3.3	0	0	0	100
FTwi14_train_cons_Test	Balanced	Twi14	2000	Kni	4	2.1	0	0	0	100
FTwi14_train_cons_Test	Balanced	Dl15	2000	vnd	2	2	100	100	100	0
FTwi14_train_cons_Test	Balanced	Dl15	1000	vnd	2	2	50	50	50	50
FTwi14_train_cons_Test	Balanced	Dl09	2000	Kni	3	1.3	0	0	0	100
FTwi14_train_cons_Test	Balanced	Dl09	500	eve	4	2.1	0	0	0	100
FTwi14_train_cons_Test	Balanced	Dl09	500	rho	6	3.9	0	0	0	100
FTwi14_train_cons_Test	Balanced	Twi14	2000	Kr	9	2.3	45	45	45	55
FTwi14_train_cons_Test	Balanced	Dl15	500	hb	4	4	0	0	0	100
FTwi14_train_cons_Test	Balanced	Dl15	2000	sna	6	4	50.6666666667	50.6666666667	50.6666666667	49.3333333333
FTwi14_train_cons_Test	Balanced	Zld	500	Kr	10	2.1	0	0	0	100
FTwi14_train_cons_Test	Balanced	Twi14	500	sna	12	8.3	0	0	0	100
FTwi14_train_cons_Test	Balanced	Zld	1500	sog	3	3	33.3333333333	33.3333333333	33.3333333333	66.6666666667
FTwi14_train_cons_Test	Balanced	Dl09	500	Kr	7	1.2	0	0	0	100
FTwi14_train_cons_Test	Balanced	Dl09	1000	brk	6	3.2	0	0	0	100
FTwi14_train_cons_Test	Balanced	Dl15	1500	sna	6	4	25.3333333333	25.3333333333	25.3333333333	74.6666666667
FTwi14_train_cons_Test	Balanced	Zld	1500	brk	8	3.5	29.1666666667	29.1666666667	29.1666666667	70.8333333333
FTwi14_train_cons_Test	Balanced	Zld	1500	eve	7	5	0	0	0	100
FTwi14_train_cons_Test	Balanced	Dl15	500	rho	2	1	0	0	0	100
FTwi14_train_cons_Test	Balanced	Zld	1000	eve	8	6.1	0	0	0	100
FTwi14_train_cons_Test	Balanced	Twi14	2000	hb	5	3.1	32.5	32.5	32.5	67.5
FTwi14_train_cons_Test	Balanced	Dl15	500	eve	6	5.5	0	0	0	100
FTwi14_train_cons_Test	Balanced	Dl09	1000	Kni	3	1.1	0	0	0	100
FTwi14_train_cons_Test	Balanced	Twi14	1500	rho	4	3.1	33.3333333333	33.3333333333	33.3333333333	66.6666666667
FTwi14_train_cons_Test	Balanced	Dl09	1000	sog	3	3	33.3333333333	33.3333333333	33.3333333333	66.6666666667
FTwi14_train_cons_Test	Balanced	Dl15	2000	eve	3	2	50	50	50	50
FTwi14_train_cons_Test	Balanced	Dl15	2000	hb	2	2	50	50	50	50
FTwi14_train_cons_Test	Balanced	Zld	1000	brk	8	3	33.3333333333	33.3333333333	33.3333333333	66.6666666667
FTwi14_train_cons_Test	Balanced	Dl15	1500	eve	5	4	75	75	75	25
FTwi14_train_cons_Test	Balanced	Twi14	2000	sna	8	5	40.3333333333	40.3333333333	40.3333333333	59.6666666667
FTwi14_train_cons_Test	Balanced	Zld	500	eve	9	7	0	0	0	100
FTwi14_train_cons_Test	Balanced	Zld	2000	sog	3	3	33.3333333333	33.3333333333	33.3333333333	66.6666666667
FTwi14_train_cons_Test	Balanced	Dl09	2000	sna	6	3.2	31.6666666667	31.6666666667	31.6666666667	68.3333333333
FTwi14_train_cons_Test	Balanced	Zld	1500	sna	8	5	40.6666666667	40.6666666667	40.6666666667	59.3333333333
FTwi14_train_cons_Test	Balanced	Dl09	1500	Kni	3	1.1	0	0	0	100
FTwi14_train_cons_Test	Balanced	Zld	500	hb	7	4.9	0	0	0	100
FTwi14_train_cons_Test	Balanced	Zld	2000	brk	7	2.7	76.6666666667	76.6666666667	76.6666666667	23.3333333333
FTwi14_train_cons_Test	Balanced	Dl15	2000	Kr	2	2	50	50	50	50
FTwi14_train_cons_Test	Balanced	Dl15	500	sna	8	3.6	0	0	0	100
FTwi14_train_cons_Test	Balanced	Dl15	1000	sna	6	4	0	0	0	100
FTwi14_train_cons_Test	Balanced	Twi14	500	eve	14	9.7	0	0	0	100
FTwi14_train_cons_Test	Balanced	Dl09	1000	sna	6	3.3	0	0	0	100
FTwi14_train_cons_Test	Balanced	Zld	2000	hb	6	4.3	23.5	23.5	23.5	76.5
